 0.0E+0 5.018422018745771 12.774067447678972 16.98543731139254 19.097709302749123 20.21718243513083 20.860174848359626 21.25726961945853 21.517557382085247 21.696585361969816 21.82463426635965 21.919213623992565 21.990967952845913 22.046649271661507 22.090698728507653 22.126130073047335 22.155044509294075 22.178942056388965 22.19891607767686 22.2157783643769 22.230141648541284 22.242475291975626 22.253143650935932 22.262433000449952 22.270570750108735 22.277739369898146 22.284086624632784 22.28973319274169 22.29477840538845 22.29930461716511 22.30338056850905 22.307063996873242 22.310403682351562 22.313441063378473 22.316211522675327 22.31874541810598 22.321068914619065 22.3232046599471 22.325172336679322 22.32698911589239 22.32867003187724 22.33022829327202 22.3316755426167 22.333022073885302 22.334277015579196 22.3354484854842 22.336543721973377 22.33756919585493 22.338530705963322 22.33943346115653 22.340282150884572 22.341081006087105 22.341833851951907 22.342544153698195 22.343215056465744 22.34384942014574 22.344449849841087 22.34501872264336 22.345558211140534 22.34607030417486
 0.0E+0 5.019082999014476 12.774779312600248 16.985605221220012 19.097630991521565 20.21704299736352 20.860035782557012 21.257146839291166 21.51745274486079 21.696496882737807 21.824559267924243 21.919149645170922 21.990912949908263 22.046601606066676 22.090657100719354 22.12609345276698 22.155012076008894 22.178913152236994 22.198890171128613 22.215755022527744 22.230120516004 22.242456074749167 22.25312610400714 22.262416918205783 22.27055595886048 22.277725722014437 22.284073993896292 22.28972147065107 22.294767498191347 22.299294443460016 22.30337105729347 22.30705508595242 22.31039531702124 22.31343319534084 22.316204109133558 22.318738421007523 22.321062300020006 22.32319839747591 22.325166399081755 22.326983478639025 22.328664672841256 22.33022319243652 22.33167068183219 22.333017436659083 22.33427258688891 22.335444251619083 22.33653967039653 22.337565315077117 22.33852698543874 22.339429891187982 22.34027872253958 22.3410777111249 22.341830682755674 22.34254110321757 22.343212118171766 22.343846587972166 22.344447118155763 22.345016086200953 22.3455556650547 22.34606784389092
 0.0E+0 5.021066786809209 12.776914664071905 16.98610851861529 19.097395901301482 20.216624644429128 20.859618579990872 21.25677850228589 21.51713883804055 21.69623144937607 21.82433427609874 21.918957711411113 21.990747943182874 22.046458610896792 22.090532218612512 22.12598359291582 22.15491477693875 22.178826440411796 22.19881245199517 22.215684997398223 22.230057118736223 22.242398423353613 22.253073463459937 22.262368671674966 22.27051158528786 22.277684778508994 22.28403610181128 22.289686304487535 22.294734776694454 22.299263922425364 22.303342523719216 22.307028353252587 22.310370221085673 22.31340959127757 22.3161818685525 22.318717429750762 22.32104245625789 22.323179610093323 22.325148586313215 22.326966566906506 22.328648595757204 22.330207889951157 22.331656099498616 22.3330035249971 22.334259300832886 22.335431550038578 22.336527515677936 22.337553672754587 22.338515823876676 22.33941918129376 22.340268437514971 22.341067826245893 22.341821175171965 22.342531951786718 22.343203303295602 22.343838091460362 22.344438923104775 22.345008176879243 22.34554802680481 22.346060463039115
 0.0E+0 5.024375925138583 12.780472769908794 16.986945907291062 19.09700356267318 20.215927257499863 20.858923225205373 21.2561646189391 21.51661567618673 21.695789074884611 21.82395930132537 21.918637830830515 21.99047293893059 22.046220290995787 22.09032408596189 22.12580049646283 22.15475261444291 22.178681922805395 22.19868292180806 22.215568290239403 22.229951457769946 22.242302338647423 22.25298573001078 22.262288261462018 22.270437629903025 22.27761653982004 22.28397294875434 22.28962769457554 22.29468024117823 22.29921305430669 22.303294967999917 22.306983798961898 22.310328394712147 22.313370251335065 22.316144801062012 22.318682444452687 22.321009383437363 22.32314829789349 22.325118898459706 22.326938380770336 22.328621800692836 22.33018238587765 22.33163179567244 22.332980338950296 22.33423715745827 22.335410380785745 22.336507257856197 22.337534268924887 22.338497221310486 22.339401331505115 22.340251295838196 22.34105135147517 22.34180532922704 22.34251669942718 22.34318861185722 22.34382393062925 22.34442526470519 22.344994994694783 22.345535296406886 22.346048161635724
 0.0E+0 5.029014659163595 12.785452402101322 16.988115226682268 19.096453193934053 20.214950638762353 20.85794969250722 21.25530520676196 21.51588328357287 21.69516978093066 21.823434361008057 21.918190016955936 21.990087947586562 22.045886654436625 22.090032709059205 22.125544168356533 22.15452559245091 22.178479602570337 22.198501583120425 22.215404903138551 22.229803534823862 22.242167822058334 22.25286290485723 22.262175688574373 22.270334093560364 22.27752100667671 22.28388453535119 22.289545641455596 22.29460389211209 22.299141839511953 22.303228390494425 22.30692142339443 22.31026983817745 22.31331517575992 22.316092906880186 22.318633465307886 22.320963081731754 22.323104461031736 22.325077335661593 22.3268989203563 22.32858428776291 22.330146680319852 22.331597770447807 22.332947878605597 22.334206156843304 22.335380743932013 22.336478896998151 22.337507103647627 22.33847117779505 22.339376341870757 22.340227297557827 22.341028286856975 22.34178314496081 22.34249534617545 22.343168043891537 22.343804105509278 22.344406142989054 22.344976539675926 22.3455174738843 22.34603093970753
 0.0E+0 5.034988946435366 12.79185182523646 16.989613451828315 19.095743702078532 20.213694511767197 20.85669794606373 21.25420029030631 21.51494169419003 21.69437359784983 21.82275947951013 21.917614288723441 21.98959298375934 22.045457712520153 22.08965809671112 22.125214615523937 22.154233716465697 22.178219484120667 22.19826843950649 22.215194839015744 22.22961335230603 22.24199487558663 22.252704989670721 22.262030954423352 22.27020097745771 22.277398180100483 22.283770862478945 22.289440145884274 22.29450573015216 22.299050278613375 22.3031427917017 22.30684122699072 22.31019455186828 22.313244364896146 22.3160261863131 22.31857049258777 22.320903551384624 22.323048099727213 22.325023898115173 22.326848185841917 22.328536057127884 22.33010077342365 22.33155402395602 22.332906144082357 22.334166299098036 22.335342639576655 22.33644243319623 22.33747217700567 22.33843769340863 22.339344212462513 22.340196442738477 22.34099863245263 22.341754622430666 22.34246789208261 22.343141599447402 22.34377861614746 22.344381557996804 22.344952811860753 22.345494559275916 22.34600879728473
 0.0E+0 5.042306471261224 12.799668780235262 16.99143669322557 19.094873684177564 20.212158521917071 20.855167940041237 21.252849901201216 21.51379095175514 21.69340056464499 21.821934688154208 21.91691067047827 21.988988066228223 22.044933479774527 22.089200260240435 22.124811846871256 22.153876993560817 22.177901573130487 22.197983495561892 22.214938101626074 22.229380913310553 22.24178350180246 22.25251198660457 22.261854060821931 22.270038283133537 22.277248061405185 22.28363193126492 22.28931120883323 22.294385756141803 22.298938372346526 22.30303817226552 22.30674321031628 22.310102536285022 22.31315781918388 22.31594463975256 22.318493526644363 22.320830792709266 22.322979214259465 22.32495858607308 22.326786177454614 22.328477108993244 22.33004466537562 22.33150055636725 22.33285513553552 22.334117584363085 22.335296067849657 22.33639786656612 22.337429489110217 22.338396768249307 22.33930494337453 22.340158731464565 22.340962388338947 22.341719761705274 22.342434337219302 22.34310927858837 22.34374746259973 22.3443515097828 22.344923811299686 22.345466552626376 22.34598173441197
 0.0E+0 5.0509766632345 12.8089004633538 16.993580196670947 19.093841429151673 20.2103422370936 20.853359618782342 21.25125407819927 21.512431109720647 21.69225072898811 21.82096002522082 21.91607919197111 21.988273217943433 22.044313973955002 22.088659213483968 22.12433587328103 22.15345543238185 22.17752587653482 22.19764675690198 22.214634695559073 22.229106221618863 22.241533703849164 22.252283898288272 22.26164500998777 22.269846012467144 22.27707065219469 22.283467743086422 22.289158831493384 22.294243971113072 22.298806121608865 22.302914532972923 22.306627374060727 22.30999379203759 22.313055539163823 22.315848267679267 22.318402567902566 22.320744806088825 22.322897804973035 22.324881399843345 22.32671289547433 22.328407443610966 22.329978356403053 22.331437367888693 22.33279485315337 22.334060012810066 22.335241028908583 22.336345197253692 22.337379040091526 22.338348402440374 22.33925853471644 22.340114163839036 22.340919554613225 22.34167856287707 22.3423946816647 22.343071081386913 22.34371064493962 22.344315998410856 22.344889538054697 22.345433453995298 22.345949751143617
 0.0E+0 5.061010719969694 12.819543500381236 16.996038343120716 19.09264491993921 20.208245148421855 20.85127291702214 21.24941286723335 21.510862231288015 21.690924147220293 21.819835535944918 21.91511988835795 21.987448466023842 22.043599216041 22.08803497279221 22.123786707614552 22.15296904314378 22.177092402527616 22.19725823016325 22.21428462623793 22.22878928170192 22.24124548543865 22.252020727829336 22.261403804538613 22.269624167682096 22.276865954366744 22.28327829957254 22.288983015268772 22.29408037628289 22.298653527463564 22.30277187475249 22.306493719042606 22.30986831984501 22.312937525474776 22.315737070659935 22.31829761686934 22.320645591973807 22.322803872272864 22.32479233979205 22.32662834022801 22.328327061278844 22.32990184677657 22.33136445876471 22.33272529715991 22.33399358464329 22.33517752293884 22.336284425429777 22.33732083010612 22.338292596124563 22.339204986621783 22.340062739986105 22.3408701313872 22.341631026048737 22.342348925515054 22.34302700793574 22.343668163246963 22.34427502396133 22.344849992197485 22.345395263448853 22.345912847541637
 0.0E+0 5.0724216340963694 12.831593915952999 16.998804648594724 19.091281836059305 20.205866671171914 20.84890776014248 21.2473263214834 21.509084389421584 21.689420884353847 21.81856127251579 21.91403280019537 21.986513841754852 22.04278923023568 22.087327557027933 22.123164364708252 22.152417837632722 22.176601160563755 22.196817923002235 22.213887899917832 22.22843009871564 22.240918850854967 22.251722478813864 22.26113044749839 22.269372751341773 22.276633970109326 22.283063602600332 22.28878376178054 22.293894973058964 22.298480591133845 22.30261019867737 22.30634224620363 22.309726120540265 22.312803778851122 22.315611049348717 22.3181786741286 22.32053315088759 22.322697416626393 22.324691406339102 22.326532512096427 22.328235962340635 22.3298151368063 22.331281829278385 22.33264646781145 22.33391830009832 22.335105550155233 22.336215551289495 22.33725485933532 22.338229349469678 22.339144299241691 22.34000446004548 22.34081411879152 22.34157715134068 22.3422970688842 22.34297705833805 22.343620017620757 22.3442285865222 22.34480517381313 22.345351981062414 22.34587102368009
